product,title,rating,body
BENZFASHION Girls Full Coverage Bra,"5.0 out of 5 stars
Product is of good quality..nice fit. Waist band doesn't hurt..",5.0,"Product is of good quality..nice fit. Waist band
Read more"
BENZFASHION Girls Full Coverage Bra,"4.0 out of 5 stars
Amazing product",4.0,"The quality of the product is good. The cloth is quite thick. The colour is also not fading.
Read more"
BENZFASHION Girls Full Coverage Bra,"5.0 out of 5 stars
Comfortable for first timer",5.0,"Soft material. Good hold on the shoulders. Breathable material. Very good finishing of the product.
Read more"
BENZFASHION Girls Full Coverage Bra,"5.0 out of 5 stars
Highly recommended",5.0,"It's a fab product. In future will always buy benzfashion products. Cloth is vry soft . Fitting is excellent.
Read more"
BENZFASHION Girls Full Coverage Bra,"4.0 out of 5 stars
Good product",4.0,"Brought it for my 11 years old daughter. And it fits her.
Read more"
GODFREY Men Winter Zipper Sports Gym Track Suit Set,"5.0 out of 5 stars
Perfect.",5.0,"Perfectly fit, warm.Perfect for winters.Highly recommended.
Read more"
GODFREY Men Winter Zipper Sports Gym Track Suit Set,"4.0 out of 5 stars
0nly for lite winters.",4.0,"Soft lite winters used items
Read more"
GODFREY Men Winter Zipper Sports Gym Track Suit Set,"5.0 out of 5 stars
Well fit.",5.0,"Like it.
Read more"
GODFREY Men Winter Zipper Sports Gym Track Suit Set,"5.0 out of 5 stars
Classy!",5.0,"Nice colour and fabric, good quality warm and thick fabric used, also delivered before time. Totally loved it.
Read more"
GODFREY Men Winter Zipper Sports Gym Track Suit Set,"5.0 out of 5 stars
Excellent product",5.0,"I had purchased for my father, excellent product quality...useful specially in winter season.
Read more"
GODFREY Men Winter Zipper Sports Gym Track Suit Set,"5.0 out of 5 stars
Must buy... Try different colours",5.0,"Good for winters... Good for elderly people
Read more"
GODFREY Men Winter Zipper Sports Gym Track Suit Set,"5.0 out of 5 stars
Awesome",5.0,"Warm and good looking tracksuit
Read more"
GODFREY Men Winter Zipper Sports Gym Track Suit Set,"1.0 out of 5 stars
Worst",1.0,"I thought it will be a good purchase but I regret my decision as the quality of the product is very poor.
Read more"
"Protoner Oval Biceps and Triceps Rod with Locks for Home Gym, Adult","5.0 out of 5 stars
Heavy nd Crafted For Reliability",5.0,"Quality of the Rod is Good nd it's heavy which makes me believe that it can take heavy weights.
Read more"
"Protoner Oval Biceps and Triceps Rod with Locks for Home Gym, Adult","4.0 out of 5 stars
best for triceps",4.0,"good quality for triceps
Read more"
"Protoner Oval Biceps and Triceps Rod with Locks for Home Gym, Adult","3.0 out of 5 stars
Size issue",3.0,"Grips are to narrow for exercise. Not effective and comfortable for bicep workout. I will definitely not suggest it to other
Read more"
"Protoner Oval Biceps and Triceps Rod with Locks for Home Gym, Adult","5.0 out of 5 stars
this is hoolow rod but for home it is ok",5.0,"best product at this pricethis is not solid rod. lock nut is very good for load less than 50 kg it is suitable.dimension size and finishing is prfect.
Read more"
"Protoner Oval Biceps and Triceps Rod with Locks for Home Gym, Adult","1.0 out of 5 stars
Not worth",1.0,"Handles are short on one side long on other side few rubber plates is not suitable for this handleHandle grip is too shortWeight of the rod is less
Read more"
"Protoner Oval Biceps and Triceps Rod with Locks for Home Gym, Adult","5.0 out of 5 stars
Very sturdy, portable and multi purpose bar",5.0,"This is very sturdy, light weight, portable. Can be used multiple workouts. I just love this product
Read more"
"Protoner Oval Biceps and Triceps Rod with Locks for Home Gym, Adult","4.0 out of 5 stars
Good quality material used",4.0,"Good quality material and it's perfect for home workout to be fit
Read more"
"Protoner Oval Biceps and Triceps Rod with Locks for Home Gym, Adult","2.0 out of 5 stars
Not worth it",2.0,"The pipe is too small. The weight plates tend to remain loose and unstable. The pipe joined to the frame started to bend and crack in a matter of days. I used only 20kgs plates each. Not worth the money at all. I made one out of 4 pieces of elbow joints, 2 T joints, and 8 feet of straight metal pipes, with the help of a weilder. Much better and cost me less.
Read more"
Amazon Brand - Jam & Honey Boys Lightweight Sweatshirt,"5.0 out of 5 stars
Buyer's review...",5.0,"Loved this hoodies....color is as bright as in picture...fabric is so soft...fleece is also soft and warm...good quality fleece..after many washes no color fading issue or motif discoloration found...overall good hoodie...god for winter party ....stylish and comfortable...
Read more"
Amazon Brand - Jam & Honey Boys Lightweight Sweatshirt,"4.0 out of 5 stars
Good quality",4.0,"Quality of the product is good
Read more"
Amazon Brand - Jam & Honey Boys Lightweight Sweatshirt,"5.0 out of 5 stars
Good quality",5.0,"Worth to buy, reasonable price. Size also opt for the age. Looking great on my son.he also liked it.
Read more"
Amazon Brand - Jam & Honey Boys Lightweight Sweatshirt,"3.0 out of 5 stars
Hoodie is too lose and print has started to crack. Otherwise a decent hoodie",3.0,"Good fabric and good fitting. It can be used during peak winters. Two stars less because the hoodie is so big and loose it barely stays on the head and theere is no drawstring to make it fit snugly. Also the print has started to crack after 2-3 washes even though we are washing it in mild detergent in cold water.
Read more"
Amazon Brand - Jam & Honey Boys Lightweight Sweatshirt,"5.0 out of 5 stars
Super",5.0,"I like
Read more"
Amazon Brand - Jam & Honey Boys Lightweight Sweatshirt,"4.0 out of 5 stars
Nice",4.0,"Nice and fit to my 3 year old son. Its material is such that it's colour will not fed away.
Read more"
Amazon Brand - Jam & Honey Boys Lightweight Sweatshirt,"5.0 out of 5 stars
Perfect",5.0,"Fabric quAlity sizeBest overall
Read more"
Amazon Brand - Jam & Honey Boys Lightweight Sweatshirt,"1.0 out of 5 stars
Costly",1.0,"Product good bt should be at price 120.not costlier than this
Read more"
"Style n feel® Men's Cotton Track Pants,Joggers,Lounge Pants,Lounge Bottoms,Lower,Pajamas for Gyming/Exercise/Jogging/Runni...","1.0 out of 5 stars
Worest quailty",1.0,"The media could not be loaded.
                



 Don't waste your money
Read more"
Inkholic Men's Cricket Sports Jersey IN1101,"5.0 out of 5 stars
Must have",5.0,"Superb product.. Very much sporty and ehe catching.. Make and built is great
Read more"
SIDHMART Tummy Trimmer and Sweat Slim Belt Abs Exercise Fat Buster Weight Loss Fitness Home Gym Workout Equipment,"5.0 out of 5 stars
Portable Excercise",5.0,"Better choice .. it will save you zym cost..
Read more"
SIDHMART Tummy Trimmer and Sweat Slim Belt Abs Exercise Fat Buster Weight Loss Fitness Home Gym Workout Equipment,"3.0 out of 5 stars
Tight spring",3.0,"The spring is tight to pull.
Read more"
SIDHMART Tummy Trimmer and Sweat Slim Belt Abs Exercise Fat Buster Weight Loss Fitness Home Gym Workout Equipment,"1.0 out of 5 stars
Size not comfortable",1.0,"Small size
Read more"
SIDHMART Tummy Trimmer and Sweat Slim Belt Abs Exercise Fat Buster Weight Loss Fitness Home Gym Workout Equipment,"4.0 out of 5 stars
like this product",4.0,"reasonable price
Read more"
SIDHMART Tummy Trimmer and Sweat Slim Belt Abs Exercise Fat Buster Weight Loss Fitness Home Gym Workout Equipment,"5.0 out of 5 stars
Good thing",5.0,"Good product 😁
Read more"
SIDHMART Tummy Trimmer and Sweat Slim Belt Abs Exercise Fat Buster Weight Loss Fitness Home Gym Workout Equipment,"2.0 out of 5 stars
Don't buy",2.0,"Belt not working as per description and machine spring very hard, difficult to use,
Read more"
SIDHMART Tummy Trimmer and Sweat Slim Belt Abs Exercise Fat Buster Weight Loss Fitness Home Gym Workout Equipment,"3.0 out of 5 stars
Very tight to use",3.0,"Not so useful for me
Read more"
SIDHMART Tummy Trimmer and Sweat Slim Belt Abs Exercise Fat Buster Weight Loss Fitness Home Gym Workout Equipment,"5.0 out of 5 stars
Very Good Product",5.0,"Value of money
Read more"
"Hashtag Fitness Home Gym Equipment Set for Home Workout 10kg to 60kg Chrome Steel,Rubber Metal Integrated Rubber Dumbbells...","5.0 out of 5 stars
It is the product value for money",5.0,"I like the shine of plates is so awesome and rods are very good and this is budget product I buy in  60kg segment
Read more"
"Hashtag Fitness Home Gym Equipment Set for Home Workout 10kg to 60kg Chrome Steel,Rubber Metal Integrated Rubber Dumbbells...","5.0 out of 5 stars
Great Quality",5.0,"Impressed by the quality and functionality & perfect for home fitness goals
Read more"
"Hashtag Fitness Home Gym Equipment Set for Home Workout 10kg to 60kg Chrome Steel,Rubber Metal Integrated Rubber Dumbbells...","5.0 out of 5 stars
Very nice!!",5.0,"Package received as expected. Product is very nice..
Read more"
"Hashtag Fitness Home Gym Equipment Set for Home Workout 10kg to 60kg Chrome Steel,Rubber Metal Integrated Rubber Dumbbells...","5.0 out of 5 stars
Excellent",5.0,"Very nice, would definitely recommend to others
Read more"
Puma Women's Regular Track Pants,"5.0 out of 5 stars
Perfect fit",5.0,"Quality is just too good and the cloth is thick and soft material highly recommended ♥️
Read more"
"Hashtag Fitness Home Gym Equipment Set for Home Workout 10kg to 60kg Chrome Steel,Rubber Metal Integrated Rubber Dumbbells...","2.0 out of 5 stars
Below average",2.0,"First of all material doesn't look like steel.. it is stared rusting within 15 days. Plate quality is good but rods are not of steel
Read more"
"Hashtag Fitness Home Gym Equipment Set for Home Workout 10kg to 60kg Chrome Steel,Rubber Metal Integrated Rubber Dumbbells...","3.0 out of 5 stars
BAD",3.0,"THIS PRODUCT MADE BY CIMENT AND PLASTICS.NOT RUBBER
Read more"
"Hashtag Fitness Home Gym Equipment Set for Home Workout 10kg to 60kg Chrome Steel,Rubber Metal Integrated Rubber Dumbbells...","5.0 out of 5 stars
Luxury quality looking super",5.0,"Super quality of weights.
Read more"
"Hashtag Fitness Home Gym Equipment Set for Home Workout 10kg to 60kg Chrome Steel,Rubber Metal Integrated Rubber Dumbbells...","3.0 out of 5 stars
Starters",3.0,"Good product for beginners.....Recommend for starters...
Read more"
Elleven Women Tight,"3.0 out of 5 stars
Refund Nehi milega to ham aab se shopping nehi karenge",3.0,"Product very nice
Read more"
Physiostore Grip Exerciser (Blue-Heavy Resistance),"5.0 out of 5 stars
Very useful to take active my fingers.",5.0,"अँगुलियों के वयायाम के लिए।बहुत उपयोगी है। पैसा वसुला गया।
Read more"
Physiostore Grip Exerciser (Blue-Heavy Resistance),"2.0 out of 5 stars
Very hard.",2.0,"You can hardly do flexion of fingers, forget about extension
Read more"
Physiostore Grip Exerciser (Blue-Heavy Resistance),"3.0 out of 5 stars
Like it",3.0,"Quality is good...nice product...price is also reasonable
Read more"
Physiostore Grip Exerciser (Blue-Heavy Resistance),"5.0 out of 5 stars
Chumma",5.0,"Samsung galaxy watch active video clips on your iPhone to get your iPhone installed is free
Read more"
Physiostore Grip Exerciser (Blue-Heavy Resistance),"5.0 out of 5 stars
👍🏻",5.0,"excellent product for fingers Theropy,Best rubber qualityI recommend this for physiotherapy.
Read more"
Physiostore Grip Exerciser (Blue-Heavy Resistance),"1.0 out of 5 stars
Disappointing product of sub standard quality.",1.0,"It has broken. I was using for grip exercise as advised by a qualified physiotherapist. Rubber used in its manufacturing is sub standard.
Read more"
The Indian Made Jimwalt Premium Cast Iron Kettlebells 2KG to 60KG (2),"5.0 out of 5 stars
Excellent",5.0,"Nice grainy finish for firm grip. Reasonably priced. Good quality.
Read more"
The Indian Made Jimwalt Premium Cast Iron Kettlebells 2KG to 60KG (2),"5.0 out of 5 stars
Awesome",5.0,Read more
The Indian Made Jimwalt Premium Cast Iron Kettlebells 2KG to 60KG (2),"4.0 out of 5 stars
Good quality",4.0,"Decent quality product.Satisfied.
Read more"
The Indian Made Jimwalt Premium Cast Iron Kettlebells 2KG to 60KG (2),"5.0 out of 5 stars
Superrrr",5.0,"Amazingly good finish. handle grip consistent and good texturing . Actual weight plus minus 100gms I guess ( within tolerance for me ) . My fitness coach friends are impressed at the finish and approve of the item at this price point
Read more"
The Indian Made Jimwalt Premium Cast Iron Kettlebells 2KG to 60KG (2),"5.0 out of 5 stars
Product is as advertised,made of solid cast iron.",5.0,"Good grip due to bigger handle.Fitness enthusiasts can go for it.
Read more"
The Indian Made Jimwalt Premium Cast Iron Kettlebells 2KG to 60KG (2),"5.0 out of 5 stars
Kettlebell is a great option for whole body work out.",5.0,"The snaps in the website don't do justice to the product.The overall touch & feel of kettle bell is amazing,very comfortable to hold.The fit & finish is consistent.A very good buy for workout at home.
Read more"
The Indian Made Jimwalt Premium Cast Iron Kettlebells 2KG to 60KG (2),"1.0 out of 5 stars
Turned out to be rusted",1.0,"I barely used it and it started to rust too quickly.
Read more"
The Indian Made Jimwalt Premium Cast Iron Kettlebells 2KG to 60KG (2),"5.0 out of 5 stars
As expected",5.0,"Reasonable and SturdyHave done one workout. As expected.
Read more"
"Kobo WTG-52-LARGE Exercise & Fitness Gloves WTG-52 Weight Lifting Gym Gloves, Large, L (Black)","3.0 out of 5 stars
Average",3.0,"Stitching are opening
Read more"
Amazon Brand - Eden & Ivy Women Sweatshirt,"5.0 out of 5 stars
It's too warm,also having Pocket and very comfortable to wear",5.0,"Thankyou so much Amazon....for such a Great ProductI washed it 6/7  time....still their Colour don't fade.....Guyz Go for it
Read more"
Amazon Brand - Eden & Ivy Women Sweatshirt,"4.0 out of 5 stars
Awesome product",4.0,"Quality of the fabric is very good and soft. Size is also perfect. Definitely will recommend this product to my friends.
Read more"
Amazon Brand - Eden & Ivy Women Sweatshirt,"5.0 out of 5 stars
Just like wow",5.0,"It's perfect.just go for it. Beautiful color with fine texture.
Read more"
Amazon Brand - Eden & Ivy Women Sweatshirt,"4.0 out of 5 stars
Good but large",4.0,"The Sweater is very good, as shown in the picture, and it's warm too. Only thing is it is large in size.
Read more"
Amazon Brand - Eden & Ivy Women Sweatshirt,"5.0 out of 5 stars
Cool sweatshirt",5.0,"Really liked the color and fabric... Nice product
Read more"
Amazon Brand - Eden & Ivy Women Sweatshirt,"3.0 out of 5 stars
Warm, but white part could have been avoided.",3.0,"White part at lower end looks cheap
Read more"
Amazon Brand - Eden & Ivy Women Sweatshirt,"5.0 out of 5 stars
Very soft clothing",5.0,"Tshirt is very nice and very soft material. My wife like it very much.
Read more"
Amazon Brand - Eden & Ivy Women Sweatshirt,"4.0 out of 5 stars
Go for it",4.0,"Very soft & nice material.  Serves the purpose for mild winters. Looks good too.
Read more"
Van Heusen Women Track Pants,"5.0 out of 5 stars
Comfortable",5.0,"Value for money
Read more"
Van Heusen Women Track Pants,"3.0 out of 5 stars
Color",3.0,"The colour is not a dark olive green as shown in the picture it is more of a dirty green and a lighter shade.
Read more"
Van Heusen Women Track Pants,"5.0 out of 5 stars
Nice quality",5.0,"Love the quality and fitting
Read more"
Van Heusen Women Track Pants,"1.0 out of 5 stars
Pathetic quality",1.0,"Getting full of holes with each wash!
Read more"
Van Heusen Women Track Pants,"3.0 out of 5 stars
Not as expected",3.0,"Very loose fitting
Read more"
Van Heusen Women Track Pants,"2.0 out of 5 stars
The colour is peach not pink",2.0,"The colour difference and the bottom cut is different from the one in the picture
Read more"
Van Heusen Women Track Pants,"1.0 out of 5 stars
Torn track pants",1.0,"The stitching is so bad. Found it only after I washed it. Now the return window is closed and can’t do anything. The seller should be careful while selling the stuff.
Read more"
Van Heusen Women Track Pants,"1.0 out of 5 stars
Bekar product",1.0,"Worst product...stitching torn within 15days of wearing
Read more"
Integriti mens Track Pants,"4.0 out of 5 stars
Diwali offer",4.0,"Only 199 ka mil gayaProduct bahut hi badhiya hai
Read more"
Integriti mens Track Pants,"4.0 out of 5 stars
Perfect fit",4.0,"Material is good. Fits perfectly. But the colour seems a little dull compared to the one on the image given. Otherwise it is good to wear.
Read more"
STOP by Shoppers Mens INHANCE HIGH IQ Regular Fit Solid Joggers,"5.0 out of 5 stars
Quality product",5.0,"Don't ask anything about this . Brand name speaks itself. must buy it u wanna buy.
Read more"
STOP by Shoppers Mens INHANCE HIGH IQ Regular Fit Solid Joggers,"4.0 out of 5 stars
Comfortable",4.0,"ComfortableGood qualityI got 250/-
Read more"
STOP by Shoppers Mens INHANCE HIGH IQ Regular Fit Solid Joggers,"5.0 out of 5 stars
An Excellent Choice",5.0,"The Clothing material is very nice, Size as expected, At a very cheap price and overall an excellent product.
Read more"
STOP by Shoppers Mens INHANCE HIGH IQ Regular Fit Solid Joggers,"5.0 out of 5 stars
Super Product with reasonable price",5.0,"Super Product with reasonable price
Read more"
STOP by Shoppers Mens INHANCE HIGH IQ Regular Fit Solid Joggers,"3.0 out of 5 stars
Good",3.0,"पसंद h
Read more"
STOP by Shoppers Mens INHANCE HIGH IQ Regular Fit Solid Joggers,"5.0 out of 5 stars
Excellent",5.0,"Comfortable and great quality
Read more"
STOP by Shoppers Mens INHANCE HIGH IQ Regular Fit Solid Joggers,"1.0 out of 5 stars
Damaged product",1.0,"This product is damaged and used and when I return this product is not replaced
Read more"
STOP by Shoppers Mens INHANCE HIGH IQ Regular Fit Solid Joggers,"4.0 out of 5 stars
Nice jogger",4.0,"Fitting is ok, there no colour change in 1st wash
Read more"
FC Men Track Pants,"5.0 out of 5 stars
Good",5.0,"I used it for my gym wear.
Read more"
FC Men Track Pants,"4.0 out of 5 stars
Good",4.0,"Good fabric, good fitting but there's only one zip pocket on left. Seller says description incorrect, this is all we have. & amazon can only return. 😐 Must be option of punishment. Elastic OK but I think due to carrying mobile, wallet it won't last long.Product is recommended with points mentioned.
Read more"
FC Men Track Pants,"1.0 out of 5 stars
Quality Issue",1.0,"Simply saying.. do not buy it. Very low grade clothe and very low ultra quality stitches. If i could rate it in minus stars I would definitely given it -10 stars.
Read more"
FC Men Track Pants,"2.0 out of 5 stars
No good quality",2.0,"The cloth has very small holes near the stitches and the stitched do not seem to be strong enough!
Read more"
FC Men Track Pants,"5.0 out of 5 stars
Nice fabric soft material",5.0,"Quality was good
Read more"
FC Men Track Pants,"5.0 out of 5 stars
Best product",5.0,"Very best product but no more same size i am buy one more
Read more"
FC Men Track Pants,"5.0 out of 5 stars
Quality is good.",5.0,"I like its fitting and design. Quality is good.
Read more"
FC Men Track Pants,"1.0 out of 5 stars
Quality",1.0,"It is worst quality
Read more"
Soie Women's Full Coverage Medium Impact Long line Sports Bra,"5.0 out of 5 stars
Good product",5.0,"Really nice product. Support could have been better but according to price its serving its purpose
Read more"
Soie Women's Full Coverage Medium Impact Long line Sports Bra,"4.0 out of 5 stars
Item is smaller than expected.",4.0,"Material is ok but XL size is smaller than expected. It would have been better if bigger size i.e. XXL is introduced. As the size of the received bra was small therefore gifted to friend.
Read more"
Soie Women's Full Coverage Medium Impact Long line Sports Bra,"1.0 out of 5 stars
Low fabric cloth quality poor",1.0,"Quality of cloth is poor. No proper fitting.Request for return. But from amazon no one bother to collect on time..Altimately poor service from amazon team for prime customers. 🙁👎
Read more"
Soie Women's Full Coverage Medium Impact Long line Sports Bra,"5.0 out of 5 stars
Comfortable",5.0,"Nice product. Good fit. Good material.. on the box it is mentioned low impact .. but it is giving good support..can be used for medium intensity workouts
Read more"
Soie Women's Full Coverage Medium Impact Long line Sports Bra,"4.0 out of 5 stars
Good.",4.0,"Good quality.
Read more"
Soie Women's Full Coverage Medium Impact Long line Sports Bra,"5.0 out of 5 stars
The fitting and quality is good.",5.0,"The fitting and quality is good.
Read more"
Adidas Men's Polyester Solid Board Shorts,"1.0 out of 5 stars
Not comfortable",1.0,"Not nice don't buy it
Read more"
Neva Women Regular Fit Track Pants,"4.0 out of 5 stars
Good product",4.0,"Good product
Read more"
Neva Women Regular Fit Track Pants,"5.0 out of 5 stars
Good quality",5.0,"Very comfortable and quality good
Read more"
Neva Women Regular Fit Track Pants,"5.0 out of 5 stars
Awesome product soft fabric",5.0,"Very comfortable and soft fabric lower neva always gives best productI have used so many products of neva offlineHappy to see the brand on Amazon as wellNice quality
Read more"
Neva Women Regular Fit Track Pants,"5.0 out of 5 stars
GOOD QUALITY PRODUCT",5.0,"Just buy. Without any second thought.
Read more"
Neva Women Regular Fit Track Pants,"5.0 out of 5 stars
comfy",5.0,"comfortable
Read more"
FIT KV ZONE premium 4 MM EVA Yoga Mat with Carrying Strap Extra Large and Thick Exercise and Yoga Mat for Workout Men and ...,"5.0 out of 5 stars
Working good Nice mat ...I am totally satisfied from m this fit kv zone matt ..thanks amozon",5.0,"Quality is good....paking olso good ... totally nice product .....it was good experience with this ....thanks amozon I love it
Read more"
FIT KV ZONE premium 4 MM EVA Yoga Mat with Carrying Strap Extra Large and Thick Exercise and Yoga Mat for Workout Men and ...,"5.0 out of 5 stars
Best mat for yoga & outdoor workout",5.0,"Superb quality product delivered by amazon thanks for the this type of deal to us love this product thanks alot👍
Read more"
RV 4 KG Dumbbell Single Pc Blue,"1.0 out of 5 stars
Weight not correct",1.0,"The weight of the dumbbell is only 3.5 kg and not 4 kg. Had to return it.
Read more"
"UCARE Insider Kids Thermal/Winter Wear/Warmer for Girls and Boys, (Set of 1 Upper and Lower","5.0 out of 5 stars
Product is good",5.0,"Soft febrick
Read more"
"UCARE Insider Kids Thermal/Winter Wear/Warmer for Girls and Boys, (Set of 1 Upper and Lower","4.0 out of 5 stars
Value for money's..... 👍",4.0,"I like it to the product.
Read more"
"UCARE Insider Kids Thermal/Winter Wear/Warmer for Girls and Boys, (Set of 1 Upper and Lower","1.0 out of 5 stars
Worst",1.0,"Ordered  2 pair  got  only  one  pair  ..and  no  quality  at  all
Read more"
"UCARE Insider Kids Thermal/Winter Wear/Warmer for Girls and Boys, (Set of 1 Upper and Lower","3.0 out of 5 stars
No set",3.0,"No come set
Read more"
"UCARE Insider Kids Thermal/Winter Wear/Warmer for Girls and Boys, (Set of 1 Upper and Lower","5.0 out of 5 stars
Superb quality",5.0,"So good m glad Thank you Amazon 👌🥰
Read more"
"UCARE Insider Kids Thermal/Winter Wear/Warmer for Girls and Boys, (Set of 1 Upper and Lower","5.0 out of 5 stars
Nice quality",5.0,"Very nice quality , excellent fitting.
Read more"
"UCARE Insider Kids Thermal/Winter Wear/Warmer for Girls and Boys, (Set of 1 Upper and Lower","4.0 out of 5 stars
Good quality but poor fit, loose fit at arms and legs",4.0,"Good quality but poor fit, loose fit at arms and legs. You can not use it under school dress or shirt/top in winter season.
Read more"
"UCARE Insider Kids Thermal/Winter Wear/Warmer for Girls and Boys, (Set of 1 Upper and Lower","2.0 out of 5 stars
Tight on sleevs.",2.0,"Not comfortable during wearing
Read more"
Max Women's Printed Drawstring Waist Pyjamas,"5.0 out of 5 stars
Must buy",5.0,"Great lounge pant. After multiple washes also the material is as same as earlier. Very comfortable.
Read more"
Max Women's Printed Drawstring Waist Pyjamas,"4.0 out of 5 stars
Very good size",4.0,"Good fitting . Nice one .
Read more"
"Kobo 5 in 1 Resistance Tonning Tube Band Set with 2 Foam Handles, 2 Ankle Straps, 1 Door Anchor and Free Workout Guide for...","5.0 out of 5 stars
Using it for 6 months. Absolutely brilliant product.",5.0,"Absolutely worth the price. Researched a lot of products. Wasnt sure which on to buy after reading the reviews. Went in for the kobo since its a known company. And i wasnt disappointed. Been using it for over 6 months now. Durable!!!
Read more"
"Kobo 5 in 1 Resistance Tonning Tube Band Set with 2 Foam Handles, 2 Ankle Straps, 1 Door Anchor and Free Workout Guide for...","4.0 out of 5 stars
Superb and genuine quality product.",4.0,"Found a product after searching for a month. The quality is superb. The product is as per the description. However do check before using it. I’ve started my workout on this. Just a small concern. The yellow and green tube received were slightly damaged. I’ve asked amazon and the seller for replacement. Overall 100% genuine product to buy.
Read more"
"Kobo 5 in 1 Resistance Tonning Tube Band Set with 2 Foam Handles, 2 Ankle Straps, 1 Door Anchor and Free Workout Guide for...","5.0 out of 5 stars
Latex material bands",5.0,"I bought latex material bands. Excellent quality. Using it more than a month now. Worth buying.Edit (Nov) : using these from June month, no issues with it till now. Excellent resistance bands
Read more"
"Kobo 5 in 1 Resistance Tonning Tube Band Set with 2 Foam Handles, 2 Ankle Straps, 1 Door Anchor and Free Workout Guide for...","5.0 out of 5 stars
worth a try superb product must buy.5 star rating.",5.0,"Superb excellent quality love the bands 100% latex.also handles are big and nice.excellent resistance.superb ankle straps.loved packaging
Read more"
"Kobo 5 in 1 Resistance Tonning Tube Band Set with 2 Foam Handles, 2 Ankle Straps, 1 Door Anchor and Free Workout Guide for...","4.0 out of 5 stars
Before time delivery and good product !",4.0,"Got the product in mint condition with all the specified contentsWill check the durability of the latex and update in further commentsThanks Amazon !
Read more"
"Kobo 5 in 1 Resistance Tonning Tube Band Set with 2 Foam Handles, 2 Ankle Straps, 1 Door Anchor and Free Workout Guide for...","1.0 out of 5 stars
Poor quality bands.",1.0,"The quality of product is very poor. The company has mentioned that the bands are unbreakable but the band got broke in second rep only. I think the company should look after the quality of product and try to improve it.
Read more"
"Kobo 5 in 1 Resistance Tonning Tube Band Set with 2 Foam Handles, 2 Ankle Straps, 1 Door Anchor and Free Workout Guide for...","5.0 out of 5 stars
Awesomeeeeeee",5.0,"Very useful and quality is awesome !! Being using since 2 months and worth the price !! Do buy this product !:)
Read more"
"Kobo 5 in 1 Resistance Tonning Tube Band Set with 2 Foam Handles, 2 Ankle Straps, 1 Door Anchor and Free Workout Guide for...","2.0 out of 5 stars
Not 66 inch",2.0,"The length of each tube is different and is not of 66 inch. Is it the same case with other customers as well?
Read more"
Clovia Women's Medium Impact Padded Non-Wired Full Cup Sports Bra with Removable Cups,"5.0 out of 5 stars
Perfect Fit",5.0,"I bought it for the first time. Fitting is perfect. Material is good.Girls!! just go for it. 👍🏼👍🏼
Read more"
Clovia Women's Medium Impact Padded Non-Wired Full Cup Sports Bra with Removable Cups,"1.0 out of 5 stars
Not able to exchange",1.0,"Hi, the product was good... but the fit were loose so I have initiated exchange on March 18th and yet I didn't receive replacement product. If you don't have the size I requested kindly initiate the return and refund. And I am very much disappointed with this :(
Read more"
Clovia Women's Medium Impact Padded Non-Wired Full Cup Sports Bra with Removable Cups,"5.0 out of 5 stars
Good one",5.0,"Fitting
Read more"
Clovia Women's Medium Impact Padded Non-Wired Full Cup Sports Bra with Removable Cups,"5.0 out of 5 stars
Very good",5.0,"Very good fitting
Read more"
Qiddo Sports Boys' Shorts,"5.0 out of 5 stars
Good drys fast",5.0,"Very good for the water purpose use
Read more"
Qiddo Sports Boys' Shorts,"4.0 out of 5 stars
Good product",4.0,"Very good productGood quality material usedJust the elastic is very tight
Read more"
Qiddo Sports Boys' Shorts,"5.0 out of 5 stars
Super",5.0,"Super item
Read more"
Qiddo Sports Boys' Shorts,"2.0 out of 5 stars
Know the waist size and diamond at bum",2.0,"The sewn gave away on day one, very less margin was there inside... As I fixed it, it again gave away in next wear
Read more"
Pipal Women Cotton Non-Wired Non-Padded Thinlace Everyday Sports Bra (Pack of 2),"1.0 out of 5 stars
Good quality. But not at all cotton.",1.0,"Good quality. But not at all cotton. Not even 1 % cotton. Returned n got my refund
Read more"
Clovia Women Cotton Non-Padded Wire Free Sports Non-Padded Bra,"5.0 out of 5 stars
Nice ,fit,comfortable,best quality product.",5.0,"Nice product. true to size and colour best quality fabric same as mentioned in the description.trust it- by it.
Read more"
Clovia Women Cotton Non-Padded Wire Free Sports Non-Padded Bra,"4.0 out of 5 stars
Strap bit loose",4.0,"Strap is bit loose I thought may be a size smaller would be good.
Read more"
Clovia Women Cotton Non-Padded Wire Free Sports Non-Padded Bra,"1.0 out of 5 stars
Wrost brand",1.0,"Product quality is poor.  Not even last 2 month.  Purchased multiple products
Read more"
Clovia Women Cotton Non-Padded Wire Free Sports Non-Padded Bra,"3.0 out of 5 stars
Not firm enough",3.0,"Fit n shape is fine. But not firm enough. No ‘support’. Doesn't serve the purpose. I wear it at home instead of the jogs.
Read more"
Clovia Women Cotton Non-Padded Wire Free Sports Non-Padded Bra,"5.0 out of 5 stars
Good quality",5.0,"Quality is good, Comfortable,  Easy to use, good quality of stitching.
Read more"
Clovia Women Cotton Non-Padded Wire Free Sports Non-Padded Bra,"4.0 out of 5 stars
Good product",4.0,"Material is good. Not shaggy. Fits well as per size. Very comfortable.
Read more"
Clovia Women Cotton Non-Padded Wire Free Sports Non-Padded Bra,"5.0 out of 5 stars
Super fit",5.0,"No issues so far after 2 monthsGood cozy materialNice fit, select proper sizePretty look
Read more"
