product,title,rating,body
crocs unisex-adult Bayaband Clog LEMON/WHITE Clog - 8 UK Men/ 9 UK Women (M9W11) (205089-7B0),"1.0 out of 5 stars
My cross are badly damaged",1.0,"My cross are badly damaged from sun heat and  unable to get any replacement and now my days of replacement are finished it's size is changed or contracted too much by 2-3 size
Read more"
crocs unisex-adult Bayaband Clog LEMON/WHITE Clog - 8 UK Men/ 9 UK Women (M9W11) (205089-7B0),"5.0 out of 5 stars
Great product",5.0,"I've been using this for 4 years and still looks new, except for the grip.
Read more"
crocs unisex-adult Bayaband Clog LEMON/WHITE Clog - 8 UK Men/ 9 UK Women (M9W11) (205089-7B0),"4.0 out of 5 stars
Best Clogs",4.0,"The crocs were best but I felt a bit tight on my sides of foot but still they are most comfortable as compared to local clogs.
Read more"
crocs unisex-adult Bayaband Clog LEMON/WHITE Clog - 8 UK Men/ 9 UK Women (M9W11) (205089-7B0),"5.0 out of 5 stars
Quality",5.0,"Size ,quality, weight is best
Read more"
Woodland Mens Gc 3013118 Moccasins,"5.0 out of 5 stars
mohmadaabid.ma@gmail.com",5.0,"Best quality best powder
Read more"
Woodland Mens Gc 3013118 Moccasins,"4.0 out of 5 stars
Quality is best",4.0,"Very nice
Read more"
Woodland Mens Gc 3013118 Moccasins,"5.0 out of 5 stars
Rugged !",5.0,"The name Woodland is synonymous with ruggedness and strength and this is exactly what this shoe makes you feel when you wear it. Do not however, expect the comfort of a Skecher since this shoe never promised that. Could have been a little roomier around the ankle area since wearing for long causes some pain in the rear side of the feet.
Read more"
Woodland Mens Gc 3013118 Moccasins,"1.0 out of 5 stars
One feeta of right pair is cut already",1.0,"Stitching of the top feeta of the right pair is not good. I purchased Woodland for its durability, which I didn't get at all. Request to Amazon for replacement with a new one. Otherwise, it's not a value for money. Fitting, colour, comfort and product quality otherwise is quite good.
Read more"
Woodland Mens Gc 3013118 Moccasins,"5.0 out of 5 stars
Good product",5.0,"Product is good but little tight.
Read more"
Woodland Mens Gc 3013118 Moccasins,"3.0 out of 5 stars
Good but,Not the best...",3.0,"Ganda bohot jaldi hota hai ...
Read more"
Woodland Mens Gc 3013118 Moccasins,"4.0 out of 5 stars
I give a 4 star rating",4.0,"Under 2300 shoes give a best quality
Read more"
Woodland Mens Gc 3013118 Moccasins,"2.0 out of 5 stars
Unexpected",2.0,"I never expected woodlands will be making this kind of shoes ever. I am struggling to wear and take off  though the size is perfect it's stitching is very poor, already silai nikalna suru hogaya
Read more"
Skechers Mens Equalizer 4.0 - Persisting Sneakers,"5.0 out of 5 stars
Good and Comfortable",5.0,"It's good and comfortable but is it washable??
Read more"
Skechers Mens Equalizer 4.0 - Persisting Sneakers,"4.0 out of 5 stars
Good",4.0,"Good comfort
Read more"
Skechers Mens Equalizer 4.0 - Persisting Sneakers,"5.0 out of 5 stars
Best shoes I've ever had",5.0,"I have wide feet, I've always felt like the shoes I got don't fit me well. This is the first time I've had shoes that actually fit me well and they are really soft and comfy as well. I love em.
Read more"
Skechers Mens Equalizer 4.0 - Persisting Sneakers,"5.0 out of 5 stars
Good worth the money",5.0,"Very good shoes go for it if you want a light weight, comfortable shoes. Not water resistant and not for rough terrain though.
Read more"
Skechers Mens Equalizer 4.0 - Persisting Sneakers,"5.0 out of 5 stars
Very good shoes",5.0,"Excellent shoes, very comfortable.
Read more"
Skechers Mens Equalizer 4.0 - Persisting Sneakers,"4.0 out of 5 stars
Thanks",4.0,"Good quality
Read more"
Skechers Mens Equalizer 4.0 - Persisting Sneakers,"5.0 out of 5 stars
Good one",5.0,"Looks good and comfortable
Read more"
Skechers Mens Equalizer 4.0 - Persisting Sneakers,"3.0 out of 5 stars
It is O.K",3.0,"I had purchased it with with this intension that it will be very soft and comfortable but it hurts my small corn on the little finger of my right foot.
Read more"
Bata mens NU DRIVER Black Sneaker - 8 UK (8526821),"5.0 out of 5 stars
Loved the quality and comfort",5.0,"I am big fan of Bata from my school days I am wearing bata when it comes to formals, but if you are getting bata on that deal price it will be a superdeal for me. Loved the comfort, stylish and completely value for money.
Read more"
Bata mens NU DRIVER Black Sneaker - 8 UK (8526821),"1.0 out of 5 stars
Bad quality",1.0,"The shoe is good but the shoe skin has started to come off in a single day of use.
Read more"
Bata mens NU DRIVER Black Sneaker - 8 UK (8526821),"4.0 out of 5 stars
Really good product",4.0,"Very much useful and especially in rainy season. The cushion effect inside gives the comfort
Read more"
Bata mens NU DRIVER Black Sneaker - 8 UK (8526821),"3.0 out of 5 stars
Bad quality.",3.0,"Its a basic quality plastic shoe.
Read more"
Bata mens NU DRIVER Black Sneaker - 8 UK (8526821),"5.0 out of 5 stars
Worth the price",5.0,"This is my second shoe as the first one lasted for 5months..the bottom rubber got damaged...but worth the money...u can use in water...
Read more"
Bata mens NU DRIVER Black Sneaker - 8 UK (8526821),"1.0 out of 5 stars
Rabur",1.0,"Ghosi
Read more"
Bata mens NU DRIVER Black Sneaker - 8 UK (8526821),"2.0 out of 5 stars
PURE SYNTHETIC AND MOULDED SHOE.",2.0,"PURE SYNTHETIC AND MOULDED SHOE.
Read more"
Bata mens NU DRIVER Black Sneaker - 8 UK (8526821),"4.0 out of 5 stars
Lite and comfortable",4.0,"8 month baad phate gya but 350 mein ise zyada aur kya expect kare go for it
Read more"
Helios Sneaker Cleaner & Shoe Whitener,"5.0 out of 5 stars
Cleans really well",5.0,"Really have great quality of cleans really well, shoes looks really good after cleaning.
Read more"
Helios Sneaker Cleaner & Shoe Whitener,"4.0 out of 5 stars
Nothing",4.0,"Like
Read more"
Helios Sneaker Cleaner & Shoe Whitener,"4.0 out of 5 stars
A Must-Have for Sneaker Enthusiasts: Helios Sneaker Cleaner & Shoe Whitener",4.0,"The Helios Sneaker Cleaner & Shoe Whitener is an absolute game-changer for sneaker enthusiasts. This powerful product effortlessly restores the brilliance of my beloved sneakers, giving them a fresh and brand-new look. With just a few simple steps, my shoes go from dull to dazzling. I highly recommend this must-have cleaner for anyone looking to keep their sneakers in pristine condition.
Read more"
Helios Sneaker Cleaner & Shoe Whitener,"5.0 out of 5 stars
Go for it if you have white sneakers.",5.0,"I bought it on the recommendation of my colleague, and now I am recommending it to all who have white sneakers.
Read more"
Helios Sneaker Cleaner & Shoe Whitener,"4.0 out of 5 stars
Cleaner is good, whitener is meh",4.0,"Cleaner is good, and the brush even though is hard doesn’t harm your shoes. The cleaner is versatile and works well. It foams up nicely, dries up without leaving a mark and doesn’t require too much force to clean. Whitener is just a whitener that we used to apply on our old white canvas shoes from school.
Read more"
Sparx Mens Sm-747 Casual Shoes,"5.0 out of 5 stars
Love the shoes",5.0,"The Sparx Men’s SM-747 Casual Shoes are a fantastic buy! I’m impressed by their comfort and style. The design is versatile, suitable for various occasions, and the build quality is excellent. These shoes offer great support and cushioning, making them perfect for all-day wear. Plus, the price is incredibly reasonable for such quality footwear. I highly recommend these shoes to anyone looking for both comfort and style without breaking the bank. They’re a solid choice for everyday casual wear!
Read more"
Sparx Mens Sm-747 Casual Shoes,"4.0 out of 5 stars
Shoes are of good quality but very much disappointed with shoe box",4.0,"I got the shoes and should say shoes are of great quality and look.Very much versatile and matches with any outfit.It's better to go for Sparx dunks than 10k Nike dunks,if brand isn't a thing for you.Sparx covered the shoes well and it was in good condition.But atleast they could have provided a good box with it,I got a worn out cardboard box which was teared already.Very much disappointed with that.Other than that no issues with the product.
Read more"
Sparx Mens Sm-747 Casual Shoes,"5.0 out of 5 stars
Shoes",5.0,"Good shoe
Read more"
Sparx Mens Sm-747 Casual Shoes,"3.0 out of 5 stars
Only for short time wearing",3.0,"It is a good shoe but not for wearing long time,Sole is good, stiching is good.
Read more"
Sparx Mens Sm-747 Casual Shoes,"1.0 out of 5 stars
Worst quality",1.0,"Poor qualityWaste of money
Read more"
Sparx Mens Sm-747 Casual Shoes,"5.0 out of 5 stars
Size is smaller than expected",5.0,"Full Review from a sneaker guy perspective.EXPECTATION : My expectation was damn high from this shoes and i thought it would be hit release like their last article sparx sm323 but it didn't not match my expectations.FIRST IMPRESSION : was as usual you can expect from a under 1k shoes, the box was okay nd not leaving its soul nd surprisingly no bill in the box and shoes were looking nice.OBSERVATION : I found that shoes having little bit glues sticking on it & smelling like petroleum or some chemical and finishing is not that great nd stitching is little bit misplacedNd most of the wholes in the toe box are closed so no air ventilation, Laces are lite and feels so cheap nd thare is no frame in the eyelet of lace they directly digged hole into the shoes which again look cheap if you see closely and and the major drawback is cementry of the toe box nd it seems misplaced.AFTER WEARING : I found it is not at all comfortable as sm323 nd shoes fitting is not good, it is smaller than usual if your size is regular 9 then go for size 10 with this shoes because my size is 8 and ordered the same size and it gave me pain and discomfort just after wearing 2min so better go for 1 size larger one.CONCLUSION : THIS SHOE IS GOOD UNDER 1K BUT NOT THE GREAT OPTION, THE SHOES FITTING IS NOT THAT GREAT & NOT MUCH COMFORTABLE, AND GO FOR ONE SIZE LARGER YOU WON'T REGRET.YOU CAN WEAR THESE OCCASIONALLY BUT NOT FOR DAILY USES.
Read more"
Sparx Mens Sm-747 Casual Shoes,"4.0 out of 5 stars
Nice",4.0,"Shoes are very good and comfortable. Looks good too. Definitely recommend it
Read more"
Sparx Mens Sm-747 Casual Shoes,"5.0 out of 5 stars
Nice shoes",5.0,"Nice product.. quality also good
Read more"
crocs unisex-adult Crocband Clog Clog,"5.0 out of 5 stars
Comfort",5.0,"Very good , worth buyingGoes with most of the outfits
Read more"
crocs unisex-adult Crocband Clog Clog,"4.0 out of 5 stars
Looking Like a Wow",4.0,"Nice product and good brand but sizing of product are little bit confusing 🙂
Read more"
crocs unisex-adult Crocband Clog Clog,"5.0 out of 5 stars
Orginal & Authentic Product",5.0,"Lightening Fast delivery by Amazon...!!Clogs are original and authentic. lightweight & comfortable for daily use.Easy to clean. Overall Good buying experience
Read more"
crocs unisex-adult Crocband Clog Clog,"5.0 out of 5 stars
Good Product",5.0,"The media could not be loaded.
                


Read more"
crocs unisex-adult Crocband Clog Clog,"1.0 out of 5 stars
Low-qualit product..!",1.0,"I had a really disappointing experience with the Crocs clogs I purchased. After just a month and a half of wearing them, the logo on the backside tore off, making them look shabby and low-quality. It’s frustrating to spend money on a product that doesn’t live up to its brand reputation. I wouldn’t recommend these clogs based on my experience.In addition to the logo tearing off prematurely, I found that these Crocs clogs were surprisingly hard and uncomfortable to wear. This is quite unexpected for a brand known for its comfort. Overall, my experience with these clogs has been quite disappointing, and I would advise against purchasing them.
Read more"
crocs unisex-adult Crocband Clog Clog,"5.0 out of 5 stars
Comfortable",5.0,"Perfect
Read more"
crocs unisex-adult Crocband Clog Clog,"3.0 out of 5 stars
Product is good. But sizes are confusing.",3.0,"I received the product today. Good quality product but size seems little big.
Read more"
crocs unisex-adult Crocband Clog Clog,"4.0 out of 5 stars
Amazing 😍",4.0,"Love the crocs and it's originality. Best in the town . Thanks Amazon .
Read more"
US Polo Association Mens Raffer 2.0 Slide Sandal,"5.0 out of 5 stars
Nice product",5.0,"Good quality and fits perfectly i am using it for more than year
Read more"
US Polo Association Mens Raffer 2.0 Slide Sandal,"1.0 out of 5 stars
Upper part started coming out from the sides",1.0,"Never expected this from a product from US polo Assn.
Read more"
US Polo Association Mens Raffer 2.0 Slide Sandal,"1.0 out of 5 stars
Don't buy this product it is duplicat",1.0,"Don't buy this product it is duplicat
Read more"
KazarMax Light Weight Clogs | Sandals for Mens,"5.0 out of 5 stars
Good and Comfortable",5.0,"very comfortable
Read more"
KazarMax Light Weight Clogs | Sandals for Mens,"4.0 out of 5 stars
Good but war quality is low",4.0,"The media could not be loaded.
                



 War can be easily break it's very thin
Read more"
KazarMax Light Weight Clogs | Sandals for Mens,"1.0 out of 5 stars
Kazarmax clogs",1.0,"This product looks good.  But the material used is giving ver bab smell after using in rain which other clogs doesn't give not worth of buying search brand clogs. My humble request not to buy this brand karaz max clogs.Thanks
Read more"
KazarMax Light Weight Clogs | Sandals for Mens,"3.0 out of 5 stars
Looks good",3.0,"Look of the product is good. But quality is not good.Back side belt got damaged with in a week. Buttons which hold that rubber belt got broken with in a week.After using aome days, due to sweat and due to meterial used for these clogs giving very bad odour, it is like socks odour. It is not water proof
Read more"
KazarMax Light Weight Clogs | Sandals for Mens,"5.0 out of 5 stars
Excellent sandals those who want to buy don't worry you can proced without any think",5.0,"Product was awesome and excellent fitting and colour also very very good
Read more"
KazarMax Light Weight Clogs | Sandals for Mens,"2.0 out of 5 stars
Not value for money",2.0,"Quality is very cheap and the price is too high
Read more"
KazarMax Light Weight Clogs | Sandals for Mens,"5.0 out of 5 stars
Comfortable",5.0,"Good product
Read more"
KazarMax Light Weight Clogs | Sandals for Mens,"4.0 out of 5 stars
Good product",4.0,"Comfy and stylish
Read more"
Centrino mens 9919-02 Loafer,"5.0 out of 5 stars
Good",5.0,"Good quality on its price
Read more"
Centrino mens 9919-02 Loafer,"4.0 out of 5 stars
Producy is okay, Value for money.",4.0,"Even though the appearance is some what cheaper, yes it's definitely value for money at the price.Not for rough use.Good for occasional usage.. durability is okay been using it occasionally from past few months.Comfort is good, must wear socks for durability.Leather is looking cheaper. But as I said value for money.
Read more"
Centrino mens 9919-02 Loafer,"1.0 out of 5 stars
Poor quality",1.0,"Sole of the shoes brocken within 4 monthsNot ok at all
Read more"
Centrino mens 9919-02 Loafer,"3.0 out of 5 stars
Ok Ok not good in quality",3.0,"Look wise it is fine but do not have the grip on floor while walking it slips alot and get heel pains if you stand for more than half n hour. Need to improve alot.
Read more"
Centrino mens 9919-02 Loafer,"5.0 out of 5 stars
good",5.0,"good
Read more"
Centrino mens 9919-02 Loafer,"2.0 out of 5 stars
Poor quality",2.0,"Fit is poor. No value for money
Read more"
Centrino mens 9919-02 Loafer,"4.0 out of 5 stars
Comfortable",4.0,"Good in quality and so comfortable
Read more"
Centrino mens 9919-02 Loafer,"5.0 out of 5 stars
Comfortable fit",5.0,"Good fit
Read more"
Inklenzo Black Casual Shoes Sneaker Canvas for Mens Daily use Shoe for Boys Shoe for Men,"5.0 out of 5 stars
Good product",5.0,"Comfort, color, fit
Read more"
Inklenzo Black Casual Shoes Sneaker Canvas for Mens Daily use Shoe for Boys Shoe for Men,"1.0 out of 5 stars
Very very very bad quality",1.0,"This product found faulty and damage .its quality is very poor only 15 days this product i send to dustbin becuase of quality issue request to not purchase this product my money are useless
Read more"
Inklenzo Black Casual Shoes Sneaker Canvas for Mens Daily use Shoe for Boys Shoe for Men,"3.0 out of 5 stars
Goes well with almost any outfit",3.0,"The best thing about this shoe is they are really versatile. I brought the black & white version and they look good with - Jeans, Chinos, Khakis, Hoodies etc. Comfort is satisfying, although I would recommend to not wear them for long walks. I feel like the company has potential to do much better with a bigger budget
Read more"
Inklenzo Black Casual Shoes Sneaker Canvas for Mens Daily use Shoe for Boys Shoe for Men,"4.0 out of 5 stars
Great product with a cheap price and value for money",4.0,"The product was as expected. Can't say that it is very much comfortable but yes it is comfortable and value for money. I will recommend you guys to buy this product. My friend given some compliments on this sneakers👟👟. But yes the product has some minor mistakes which can be negligible. Over all a good product. Go for it😘
Read more"
Inklenzo Black Casual Shoes Sneaker Canvas for Mens Daily use Shoe for Boys Shoe for Men,"5.0 out of 5 stars
Value for money",5.0,"Fit was marvelous for me. I walked a lot in these shoes on the first day and there was no discomfort. gum quality is decent. Very comfortable. a definite buy for 499.I now only hope they last...
Read more"
Inklenzo Black Casual Shoes Sneaker Canvas for Mens Daily use Shoe for Boys Shoe for Men,"2.0 out of 5 stars
Simply Waste of money",2.0,"Only Looks are good, Fitting issue, it's very Uncomfortable, heavy, Cheap Quality m returning this if you're getting this at 250/- then it's worth buying otherwise avoid it. HOPE THIS REVIEW HELPED YOU. Thanks
Read more"
Inklenzo Black Casual Shoes Sneaker Canvas for Mens Daily use Shoe for Boys Shoe for Men,"1.0 out of 5 stars
Worst",1.0,"Worst product .. it’s doesn’t fit the size and it really hard to wear an hour .. its comfort sucks and its durability kind of worst
Read more"
Inklenzo Black Casual Shoes Sneaker Canvas for Mens Daily use Shoe for Boys Shoe for Men,"5.0 out of 5 stars
Fabulous shoes under this price my go for it",5.0,"This shoes are too fabulous i like them soo much and the best quality is that they are best under this range of price and looks very good with white stripe on them and fits good and comfortable shoes you can surely goo for it.
Read more"
Skechers Men's Equalizer 4.0-Wraithern Sneaker,"5.0 out of 5 stars
Nice product",5.0,"Nice and comfortable shoes
Read more"
Skechers Men's Equalizer 4.0-Wraithern Sneaker,"4.0 out of 5 stars
Comfortable all day shoes",4.0,"Nice fit, got at a discounted price
Read more"
Skechers Men's Equalizer 4.0-Wraithern Sneaker,"5.0 out of 5 stars
Very good product",5.0,"Skechers shoe is very comfortable,light weight & easy to fit according to your shape of foot.
Read more"
Skechers Men's Equalizer 4.0-Wraithern Sneaker,"1.0 out of 5 stars
Quality not already its damaged back side with two days usage",1.0,"Quality not already its damaged back side with two days usaWith one day ots damagedAnd there response from amazom side
Read more"
Skechers Men's Equalizer 4.0-Wraithern Sneaker,"5.0 out of 5 stars
Great shoe",5.0,"What a shoe, comfort and appearance both are good. Would recommend to buy. Relaxed fit at the toe is a great feature.
Read more"
Skechers Men's Equalizer 4.0-Wraithern Sneaker,"3.0 out of 5 stars
Very slim fit",3.0,"The media could not be loaded.
                



 Quality  is good, but this model  is very  tight  at ankle, and slight  heel design  also gives more  tight  at ankle leading  to ankle pain while  wearing  long time, don't  buy if your foot is not very slim,also ankle hole is very small and not flexible at ankle it's gives difficult  to insert.
Read more"
Skechers Men's Equalizer 4.0-Wraithern Sneaker,"5.0 out of 5 stars
Comfort and weight of the slipons are ultimate",5.0,"Very good slip-on shoes with ultimate comfort and light weight and obviously brand matters for your foot
Read more"
Skechers Men's Equalizer 4.0-Wraithern Sneaker,"4.0 out of 5 stars
Very good",4.0,"Had to return it because of size issue, but fell in love with it…. Very comfortable, but there is no lace to tie…. The lace shown in the picture is false, so cannot be tightened
Read more"
Woodland Mens Gc 0592108nw Sneaker,"5.0 out of 5 stars
Good Shoes",5.0,"I brought it for my son, he is very happy with the shoe.. Of course all the Woodland shoes come for long long time.. Look and comfort good..
Read more"
Woodland Mens Gc 0592108nw Sneaker,"4.0 out of 5 stars
Value for money",4.0,"Comfortable and nice looking
Read more"
Woodland Mens Gc 0592108nw Sneaker,"5.0 out of 5 stars
Worth for money",5.0,"Woodland shoes are more comfortable now a days
Read more"
Woodland Mens Gc 0592108nw Sneaker,"1.0 out of 5 stars
Quality of the Product",1.0,"Shoe colour is faded within 8 months of purchase. Not satisfied and any warranty claim available now.
Read more"
Woodland Mens Gc 0592108nw Sneaker,"5.0 out of 5 stars
I liked it",5.0,"I went to the Woodland store in Bangalore and found the latest and greatest of their shoes. And of course it had the latest and greatest prices too. This model that I found on amazon was not in the store and it was not pricey when compared to the store. Therefore a good bang for the buck. The shoe is good and fits fine.
Read more"
Woodland Mens Gc 0592108nw Sneaker,"3.0 out of 5 stars
West of money",3.0,"The media could not be loaded.
                



 West of money
Read more"
Woodland Mens Gc 0592108nw Sneaker,"4.0 out of 5 stars
Woodland shoes",4.0,"Very good ,  satisfying with this product  its very comfort
Read more"
Woodland Mens Gc 0592108nw Sneaker,"5.0 out of 5 stars
I know but I have not like this shoes colour and again order another same shoes different colour.",5.0,"I don't like This Woodland shoes colour.
Read more"
Red Tape Men's Ankle Length Boots,"5.0 out of 5 stars
Good for the price.",5.0,"Material is good but the downside is that it doesn't go well with wax polish, it needs liquid polish.
Read more"
Red Tape Men's Ankle Length Boots,"4.0 out of 5 stars
Good uniform shoe",4.0,"Oxford ankle length... Comfy... Nice material and good in appearance
Read more"
Red Tape Men's Ankle Length Boots,"5.0 out of 5 stars
Best boots for under 2k",5.0,"Nice shoes go for it without thinking twice
Read more"
Red Tape Men's Ankle Length Boots,"5.0 out of 5 stars
Loved the boots 🥾",5.0,"The media could not be loaded.
                



 A good product both in quality and price point of view. Loved them .. fits perfectly as per size.I bought this at Rs. 1859.. Recommend. Go for it.
Read more"
Red Tape Men's Ankle Length Boots,"1.0 out of 5 stars
Colour faded",1.0,"After using for  8 times colour is totally fade and looking so worst... Did not expected this kind of quality... Not worthy....
Read more"
Red Tape Men's Ankle Length Boots,"3.0 out of 5 stars
Great for the price but the polish/coating seems fragile.",3.0,"The truth is that you just can’t expect to get high quality leather at this price when you’re buying from a brand that mass produces. Maybe from a local shoemaker but I’m not sure. The pair looks great but the polish or coating its got to give it that certain dark brown finish comes off easily with a rub it seems. The first pair I received was bruised and in certain parts it seemed as if the colour came off revealing a lighter brown from slight rubs or scratches. A good shoe but the colour won’t last. You’ll have to get a shoe cream to maintain it somewhat but I don’t know how you could get back that exact colour/finish.
Read more"
Red Tape Men's Ankle Length Boots,"4.0 out of 5 stars
product is very good but the boot is very hard",4.0,"product is very good but the boot is very hard
Read more"
Red Tape Men's Ankle Length Boots,"5.0 out of 5 stars
Value for money and excellent product",5.0,"This boot is really nice and perfect. Value for money and excellent product. Thanks to red tape and delivery boy..
Read more"
Puma Unisex-Adult Pl Neo Cat Sneaker,"5.0 out of 5 stars
Too good but , I suggest you to buy +1 size",5.0,"The media could not be loaded.
                



 Nice product but little bit less comfortable
Read more"
Prolific Men's Loafer,"5.0 out of 5 stars
Quality is good",5.0,"Quality is good
Read more"
Prolific Men's Loafer,"4.0 out of 5 stars
First impressions - Impressed",4.0,"Got these pair of shoes in a nice package. Impressed by the looks in the first sight and seems like a good deal in the price range. Need to see how long they last. Fit is good. My regular size:8 and I ordered size-8. They fit on me smoothly and comfortable.
Read more"
Prolific Men's Loafer,"3.0 out of 5 stars
Good looks, Average Feel and Comfort",3.0,"I have wide feet, hence ordered size 12. I usually wear size 11. It fits me well.Look and Feel:The product looks really good, infact the color was brighter than I expected. Visually, anyone can make out that this synthetic material. The material will give you an artificial feel and not the leather feel.The padding within the shoes can be definitely improved.The sole is a disappointment. The sole is smaller in width as compared to the width of the upper part. This means that if you're wide footed , a good portion of your feet does not have support and is literally protruding without any support
Read more"
Prolific Men's Loafer,"5.0 out of 5 stars
Good",5.0,"Quality is good 😊
Read more"
Prolific Men's Loafer,"1.0 out of 5 stars
NOT GOOD QUALITY",1.0,"THE PRODUCT IS NOT AT ALL GOOD,MONEY WASTE
Read more"
Prolific Men's Loafer,"4.0 out of 5 stars
Awesome purchase at this price",4.0,"Product quality is good. Feels soft inside. Very good material.Order one size less than your regular size.
Read more"
Prolific Men's Loafer,"5.0 out of 5 stars
Cool product",5.0,"Very nice loafers with comfortable inside.. It has a padding at the base thus helping in better grip of the footwear... Also the runner sole will give anti skid functionality while walking on smooth and wet  surfaces.... Tan color looks more attractive when u pair up with ankle length jeans and looks classy....
Read more"
Prolific Men's Loafer,"2.0 out of 5 stars
Feet pains if you stand for long time",2.0,"Writing this review after two months of usage. Build quality is okay like 350/- rs loafer but comfort wise it is very bad. Feet starts paining on longer usage. I bought it for Rs. 799/-
Read more"
Helios Sneaker Cleaner & Shoe Whitener,"5.0 out of 5 stars
Cleans really well",5.0,"Really have great quality of cleans really well, shoes looks really good after cleaning.
Read more"
Helios Sneaker Cleaner & Shoe Whitener,"4.0 out of 5 stars
Nothing",4.0,"Like
Read more"
Helios Sneaker Cleaner & Shoe Whitener,"4.0 out of 5 stars
A Must-Have for Sneaker Enthusiasts: Helios Sneaker Cleaner & Shoe Whitener",4.0,"The Helios Sneaker Cleaner & Shoe Whitener is an absolute game-changer for sneaker enthusiasts. This powerful product effortlessly restores the brilliance of my beloved sneakers, giving them a fresh and brand-new look. With just a few simple steps, my shoes go from dull to dazzling. I highly recommend this must-have cleaner for anyone looking to keep their sneakers in pristine condition.
Read more"
Helios Sneaker Cleaner & Shoe Whitener,"5.0 out of 5 stars
Go for it if you have white sneakers.",5.0,"I bought it on the recommendation of my colleague, and now I am recommending it to all who have white sneakers.
Read more"
Helios Sneaker Cleaner & Shoe Whitener,"4.0 out of 5 stars
Cleaner is good, whitener is meh",4.0,"Cleaner is good, and the brush even though is hard doesn’t harm your shoes. The cleaner is versatile and works well. It foams up nicely, dries up without leaving a mark and doesn’t require too much force to clean. Whitener is just a whitener that we used to apply on our old white canvas shoes from school.
Read more"
Centrino Mens 3323-23 Sneaker,"5.0 out of 5 stars
Sneakers: Comfort, Value, and Durability in One!",5.0,"I recently bought these awesome sneakers from Amazon, and they have exceeded all my expectations. They're super comfy, offer great value for money, and are built to last!Let's talk comfort. From the moment I put them on, my feet were in heaven. The cushioning is top-notch, providing excellent support whether I'm walking, jogging, or just chilling. I can wear them all day without any discomfort.Speaking of value for money, these sneakers are a steal! They deliver the same quality and performance as pricier brands, but at a fraction of the cost. I couldn't be happier with the value I got for my money.And durability? These sneakers are rock solid. The materials and construction are top quality, and they show no signs of wear despite my active lifestyle. They're built to last and look great doing it.On top of all that, they have a sleek and stylish design that goes with everything. They're my new go-to shoes for any occasion.In summary, if you want sneakers that are incredibly comfortable, offer great value, and are built to last, these are the ones for you. Trust me, you won't be disappointed!
Read more"
Centrino Mens 3323-23 Sneaker,"4.0 out of 5 stars
Good product",4.0,"After long use the shoe is still looking good. It depends on howz ur usability.
Read more"
Centrino Mens 3323-23 Sneaker,"1.0 out of 5 stars
Very poor Quality - Dont buy",1.0,"I have purchased these shoes 1 months before and wearing only 4th times and found crack in bottom side. Even I have a sitting job and no walk. Really cheap quaility, look is good but quality is cheap.. dont buy these shoes.
Read more"
Centrino Mens 3323-23 Sneaker,"5.0 out of 5 stars
Good product",5.0,"Good product in a good price
Read more"
Centrino Mens 3323-23 Sneaker,"3.0 out of 5 stars
Sole is worse, very fragile",3.0,"Bifurcate after using it in 3 months, sole quality is not good
Read more"
Centrino Mens 3323-23 Sneaker,"4.0 out of 5 stars
Very good shoe and much comfort",4.0,"Good one
Read more"
Centrino Mens 3323-23 Sneaker,"5.0 out of 5 stars
Perfect",5.0,"Good shoes
Read more"
Centrino Mens 3323-23 Sneaker,"2.0 out of 5 stars
Comfortable but poor quality",2.0,"I bought a pair on 20th Jan 2024 and the sole is broken now. Hardly 5 months of use and its broken. I use it 3-4 days a week to office, not at all a rough use but still broken. That’s says the quality of the item.
Read more"
"Liberty Warrior New 2021 Edition Jungle King Boot for Men, Canvas Boot (Available All The Sizes)","5.0 out of 5 stars
Best Quality...",5.0,"Such comfortable boots it gives you such great confidence while hiking and looks so cool everyone will be looking at you.
Read more"
"Liberty Warrior New 2021 Edition Jungle King Boot for Men, Canvas Boot (Available All The Sizes)","4.0 out of 5 stars
Perfect product",4.0,"The media could not be loaded.
                



 Perfect product
Read more"
"Liberty Warrior New 2021 Edition Jungle King Boot for Men, Canvas Boot (Available All The Sizes)","5.0 out of 5 stars
Comfortable",5.0,"I like this shoee that is very comfortable and relaxed feel when I standing duty perform long time thanks Amazon and liberty
Read more"
"Liberty Warrior New 2021 Edition Jungle King Boot for Men, Canvas Boot (Available All The Sizes)","5.0 out of 5 stars
Good",5.0,"Nice sarvice and product
Read more"
"Liberty Warrior New 2021 Edition Jungle King Boot for Men, Canvas Boot (Available All The Sizes)","1.0 out of 5 stars
Poor Quality",1.0,"Iam purchase through Amazone 01 Jun 2024 , iam using this shoes  just 20 days , Stitches left, iam contact to amazone customer care he told not responsible amazone , toooo bad Quality
Read more"
"Liberty Warrior New 2021 Edition Jungle King Boot for Men, Canvas Boot (Available All The Sizes)","5.0 out of 5 stars
Light and sleek",5.0,"Comfortable in using. Lasting yet to check
Read more"
"Liberty Warrior New 2021 Edition Jungle King Boot for Men, Canvas Boot (Available All The Sizes)","4.0 out of 5 stars
great grip, but not waterproof",4.0,"shoes are as per expectations. grip was superb, but they are not waterproof. but shoes never claimed to be waterproof, they said it is water resistant only.overall i m satisfied with the purchase. u can go for hiking and they are good for all terrain surface.
Read more"
